t_s,Line,I_exp_A,V_exp_V,Ah [Ah],SOC,T_exp_degC,Current_temp_1813 Ch 14 Bottom,Current_temp_1813 Ch 14 Top
568562.983,804,-4.500000887,3.832612122,3.273869685,0.767721281,10.05547,10,10
568563.183,804,-4.500000887,3.832803877,3.273619461,0.767662604,10.05547,10,10
568563.383,804,-4.500000887,3.832803877,3.273369634,0.767604019,10.05221,10,10
568563.583,804,-4.500000887,3.832803877,3.273119472,0.767545356,10.05221,10,10
568563.783,804,-4.500000887,3.832803877,3.272869695,0.767486784,10.05221,10,10
568563.983,804,-4.500000887,3.832803877,3.272619407,0.767428091,10.05221,10,10
568564.183,804,-4.500000887,3.832803877,3.272369389,0.767369462,10.05221,10,10
568564.383,804,-4.500000887,3.832803877,3.272119387,0.767310837,10.05221,10,10
568564.583,804,-4.500000887,3.832803877,3.2718695,0.767252238,10.05221,10,10
568564.783,804,-4.500000887,3.832803877,3.271619427,0.767193596,10.05221,10,10
568564.983,804,-4.500000887,3.832803877,3.271369681,0.767135031,10.05221,10,10
568565.183,804,-4.500000887,3.832803877,3.271119497,0.767076363,10.05221,10,10
568565.383,804,-4.500000887,3.832803877,3.270869696,0.767017785,10.05221,10,10
568565.385,804,-5.111651494,3.828201751,3.270866456,0.767017025,10.05221,10,10
568565.583,804,-5.190553118,3.825517177,3.270581662,0.766950241,10.05221,10,10
568565.783,804,-5.199030152,3.825325422,3.27029355,0.766882679,10.05221,10,10
568565.983,804,-5.199030152,3.824941912,3.270004702,0.766814944,10.05221,10,10
568566.183,804,-5.199030152,3.824750156,3.269715475,0.76674712,10.05547,10,10
568566.383,804,-5.199030152,3.824558401,3.269426642,0.766679389,10.05547,10,10
568566.583,804,-5.199682231,3.824366646,3.269137991,0.7666117,10.05547,10,10
568566.783,804,-5.199030152,3.824174891,3.268849146,0.766543966,10.05547,10,10
568566.983,804,-5.199030152,3.823983135,3.268560129,0.766476192,10.05547,10,10
568567.183,804,-5.200334311,3.823983135,3.268271495,0.766408508,10.05547,10,10
568567.383,804,-5.200334311,3.82379138,3.26798217,0.766340661,10.05547,10,10
568567.583,804,-5.199682231,3.823599625,3.267693787,0.766273035,10.05547,10,10
568567.783,804,-5.199682231,3.82340787,3.267404273,0.766205144,10.05547,10,10
568567.983,804,-5.199682231,3.82340787,3.267115734,0.766137482,10.05547,10,10
568568.183,804,-5.199682231,3.823216114,3.26682717,0.766069814,10.05221,10,10
568568.383,804,-5.199682231,3.823024359,3.266537719,0.766001938,10.05221,10,10
568568.583,804,-5.199682231,3.823024359,3.266249428,0.765934334,10.05221,10,10
568568.783,804,-5.200334311,3.822832604,3.265960322,0.765866538,10.05547,10,10
568568.983,804,-5.200334311,3.822640849,3.265671012,0.765798695,10.05547,10,10
568569.183,804,-5.199682231,3.822640849,3.265382451,0.765731028,10.05221,10,10
568569.383,804,-5.199682231,3.822640849,3.265093913,0.765663366,10.05221,10,10
568569.388,804,-4.529996546,3.828585261,3.26508762,0.76566189,10.05221,10,10
568569.583,804,-4.60889817,3.828393506,3.264838479,0.765603467,10.05547,10,10
568569.783,804,-4.617375204,3.828393506,3.264581968,0.765543315,10.05547,10,10
568569.983,804,-4.619331443,3.828777017,3.264325776,0.765483238,10.05547,10,10
568570.184,804,-4.619983522,3.828777017,3.264068366,0.765422875,10.05547,10,10
568570.384,804,-4.619983522,3.828968772,3.263811654,0.765362676,10.05547,10,10
568570.583,804,-4.619983522,3.828968772,3.263555336,0.76530257,10.05547,10,10
568570.783,804,-4.619983522,3.828968772,3.263299217,0.76524251,10.05547,10,10
568570.983,804,-4.619983522,3.828968772,3.263042108,0.765182218,10.05547,10,10
568571.183,804,-4.619983522,3.828968772,3.262785401,0.76512202,10.05547,10,10
568571.383,804,-4.619983522,3.828968772,3.262528965,0.765061886,10.05547,10,10
568571.583,804,-4.619983522,3.828968772,3.262272528,0.765001752,10.05547,10,10
568571.783,804,-4.619983522,3.829160527,3.262015857,0.764941563,10.05547,10,10
568571.983,804,-4.620635602,3.828968772,3.261758666,0.764881251,10.05547,10,10
568572.183,804,-4.619983522,3.828968772,3.261502122,0.764821092,10.05547,10,10
568572.383,804,-4.619983522,3.829160527,3.261245472,0.764760908,10.05547,10,10
568572.583,804,-4.619983522,3.829160527,3.260988763,0.76470071,10.05547,10,10
568572.783,804,-4.619983522,3.828968772,3.260731907,0.764640477,10.05547,10,10
568572.983,804,-4.619983522,3.828968772,3.260475815,0.764580423,10.05547,10,10
568573.183,804,-4.619983522,3.829160527,3.260218954,0.76452019,10.05547,10,10
568573.383,804,-4.619983522,3.828968772,3.259962488,0.764460048,10.05547,10,10
568573.388,804,-4.409361832,3.83107808,3.259956358,0.764458611,10.05547,10,10
568573.583,804,-4.489567615,3.830502814,3.259713962,0.764401769,10.05547,,
568573.783,804,-4.498696728,3.830311059,3.259464174,0.764343194,10.05547,,
568573.983,804,-4.500000887,3.830311059,3.259214262,0.76428459,10.05547,,
568574.183,804,-4.500000887,3.830311059,3.258963816,0.76422586,10.05547,10,10
568574.383,804,-4.500000887,3.830502814,3.258714082,0.764167298,10.05547,10,10
568574.583,804,-4.500000887,3.830502814,3.258464294,0.764108722,10.05547,10,10
568574.783,804,-4.500000887,3.830502814,3.258213757,0.764049972,10.05547,10,10
568574.983,804,-4.500000887,3.830502814,3.25796423,0.763991458,10.05547,10,10
568575.183,804,-4.500000887,3.830502814,3.25771406,0.763932793,10.05547,10,10
568575.383,804,-4.500000887,3.830502814,3.257463953,0.763874143,10.05547,10,10
568575.583,804,-4.500652967,3.830502814,3.257213906,0.763815507,10.05547,10,10
568575.783,804,-4.500652967,3.830502814,3.256963836,0.763756865,10.05547,10,10
568575.983,804,-4.500652967,3.830311059,3.256713972,0.763698273,10.05547,10,10
568576.183,804,-4.500652967,3.830502814,3.256463935,0.763639639,10.05547,10,10
568576.383,804,-4.500652967,3.830502814,3.256213763,0.763580974,10.05547,10,10
568576.583,804,-4.500652967,3.830502814,3.255963834,0.763522365,10.05547,10,10
568576.783,804,-4.500652967,3.830311059,3.255713634,0.763463694,10.05547,10,10
568576.983,804,-4.500652967,3.830311059,3.255464,0.763405155,10.05547,10,10
568577.183,804,-4.500652967,3.830311059,3.255213824,0.763346488,10.05547,10,10
568577.383,804,-4.500652967,3.830311059,3.254963927,0.763287888,10.05547,10,10
568577.385,804,-4.749095271,3.828201751,3.254960948,0.763287189,10.05547,10,10
568577.584,804,-4.829953133,3.827051219,3.254695467,0.763224934,10.05547,10,10
568577.783,804,-4.838430167,3.826667709,3.254427774,0.76316216,10.05547,10,10
568577.983,804,-4.838430167,3.826475954,3.25415897,0.763099125,10.05547,10,10
568578.183,804,-4.838430167,3.826475954,3.253890162,0.76303609,10.05547,10,10
568578.383,804,-4.839082247,3.826284198,3.253620997,0.762972971,10.05547,10,10
568578.583,804,-4.839082247,3.826092443,3.253352496,0.762910008,10.05547,10,10
568578.783,804,-4.839734326,3.826092443,3.253083649,0.762846963,10.05547,10,10
568578.983,804,-4.839082247,3.825900688,3.252814802,0.762783918,10.05547,10,10
568579.183,804,-4.839082247,3.825900688,3.252545605,0.762720792,10.05547,10,10
568579.383,804,-4.839082247,3.825708933,3.252276909,0.762657783,10.05547,10,10
568579.583,804,-4.839082247,3.825708933,3.252008123,0.762594753,10.05547,10,10
568579.783,804,-4.839734326,3.825708933,3.251739144,0.762531677,10.05547,10,10
568579.983,804,-4.839734326,3.825517177,3.251470198,0.762468609,10.05874,10,10
568580.183,804,-4.839082247,3.825517177,3.251201703,0.762405647,10.05874,10,10
568580.383,804,-4.839082247,3.825325422,3.250932765,0.762342582,10.05547,10,10
568580.583,804,-4.839082247,3.825325422,3.250664026,0.762279562,10.05547,10,10
568580.783,804,-4.839734326,3.825325422,3.250395186,0.762216519,10.05547,10,10
568580.983,804,-4.839734326,3.825133667,3.250126314,0.762153469,10.05547,10,10
568581.183,804,-4.839082247,3.825133667,3.249856972,0.762090308,10.05547,10,10
568581.383,804,-4.839082247,3.824941912,3.249588619,0.76202738,10.05547,10,10
568581.388,804,-6.156934992,3.813053086,3.249580066,0.762025374,10.05547,10,10
568581.583,804,-6.228663741,3.810560268,3.2492434,0.761946426,10.05547,10,10
568581.783,804,-6.237792855,3.809601492,3.248896496,0.761865077,10.05547,10,10
568581.983,804,-6.239097014,3.809026226,3.248550492,0.761783939,10.05547,10,10
568582.183,804,-6.239749093,3.80845096,3.248203159,0.76170249,10.05547,10,10
568582.383,804,-6.239749093,3.807875695,3.247856564,0.761621213,10.05547,10,10
568582.583,804,-6.239749093,3.807492184,3.24751055,0.761540073,10.05547,10,10
568582.783,804,-6.239749093,3.807108674,3.247163623,0.761458719,10.05547,10,10
568582.983,804,-6.239749093,3.806533408,3.246816981,0.761377432,10.05547,10,10
568583.183,804,-6.239749093,3.806341653,3.246469731,0.761296002,10.05547,10,10
568583.383,804,-6.239749093,3.805958142,3.246123433,0.761214795,10.05547,10,10
568583.583,804,-6.239749093,3.805766387,3.245777136,0.761133588,10.05547,10,10
568583.783,804,-6.239749093,3.805382876,3.245430211,0.761052234,10.05547,10,10
568583.983,804,-6.239749093,3.805191121,3.245083488,0.760970928,10.05547,10,10
568584.183,804,-6.239749093,3.804807611,3.244736626,0.760889589,10.05547,10,10
568584.383,804,-6.239749093,3.804615855,3.244389894,0.76080828,10.05547,10,10
568584.583,804,-6.239749093,3.804232345,3.244043833,0.760727129,10.05547,10,10
568584.783,804,-6.239749093,3.80404059,3.243697372,0.760645884,10.05547,10,10
568584.983,804,-6.239749093,3.803657079,3.243350182,0.760564468,10.05547,10,10
568585.183,804,-6.239749093,3.803465324,3.243004062,0.760483303,10.05547,10,10
568585.383,804,-6.239749093,3.803273569,3.242657411,0.760402014,10.05874,10,10
568585.388,804,-6.476453965,3.801164261,3.242648406,0.760399902,10.05874,10,10
568585.583,804,-6.548834794,3.799821974,3.242294422,0.760316893,10.05874,10,10
568585.783,804,-6.557311828,3.799438464,3.241930355,0.76023152,10.05547,10,10
568585.983,804,-6.559920146,3.799054953,3.24156561,0.760145987,10.05547,10,10
568586.183,804,-6.559920146,3.798671443,3.241200734,0.760060424,10.05547,10,10
568586.383,804,-6.559920146,3.798287932,3.240837092,0.75997515,10.05547,10,10
568586.583,804,-6.559920146,3.798096177,3.24047241,0.759889632,10.05547,10,10
568586.783,804,-6.559268067,3.797712667,3.240107115,0.75980397,10.05547,10,10
568586.983,804,-6.559920146,3.797520911,3.239743801,0.759718773,10.05547,10,10
568587.183,804,-6.559268067,3.797329156,3.239378654,0.759633147,10.05547,10,10
568587.383,804,-6.559268067,3.796945646,3.239014941,0.759547856,10.05547,10,10
568587.583,804,-6.559268067,3.79675389,3.2386504,0.759462371,10.05547,10,10
568587.783,804,-6.559920146,3.79637038,3.238286101,0.759376943,10.05547,10,10
568587.983,804,-6.559268067,3.79637038,3.23792089,0.759291301,10.05547,10,10
568588.183,804,-6.559920146,3.795986869,3.237557248,0.759206027,10.05547,10,10
568588.383,804,-6.559268067,3.795795114,3.237192734,0.759120549,10.05547,10,10
568588.583,804,-6.559268067,3.795603359,3.23682831,0.759035092,10.05874,10,10
568588.783,804,-6.559920146,3.795219848,3.236463962,0.758949652,10.05874,10,10
568588.983,804,-6.559268067,3.795028093,3.236098914,0.758864049,10.05547,10,10
568589.183,804,-6.559920146,3.794836338,3.235735014,0.758778714,10.05547,10,10
568589.383,804,-6.559268067,3.794644583,3.2353707,0.758693283,10.05547,10,10
568589.385,804,-7.054848515,3.790809478,3.235365768,0.758692126,10.05547,10,10
568589.583,804,-7.131141821,3.788508415,3.234975286,0.758600558,10.05547,10,10
568589.783,804,-7.139618855,3.787933149,3.234578652,0.758507548,10.05547,10,10
568589.983,804,-7.140923014,3.787549638,3.234182179,0.758414575,10.05547,10,10
568590.183,804,-7.141575093,3.787166128,3.233785228,0.75832149,10.05547,10,10
568590.383,804,-7.141575093,3.786782618,3.233388687,0.758228501,10.05547,10,10
568590.583,804,-7.140923014,3.786399107,3.232991926,0.758135461,10.05547,10,10
568590.783,804,-7.140923014,3.786207352,3.232595237,0.758042438,10.05547,10,10
568590.983,804,-7.141575093,3.785632086,3.232198034,0.757949294,10.05547,10,10
568591.183,804,-7.140923014,3.785440331,3.231801801,0.757856377,10.05547,10,10
568591.383,804,-7.140923014,3.78505682,3.231404946,0.757763315,10.05547,10,10
568591.583,804,-7.140923014,3.784865065,3.231007426,0.757670097,10.05547,10,10
568591.783,804,-7.140923014,3.784481555,3.230611617,0.757577279,10.05874,10,10
568591.983,804,-7.140923014,3.784289799,3.230214762,0.757484217,10.05874,10,10
568592.183,804,-7.141575093,3.784098044,3.229818073,0.757391194,10.05547,10,10
568592.383,804,-7.141575093,3.783714534,3.229421425,0.75729818,10.05547,10,10
568592.583,804,-7.141575093,3.783331023,3.229024672,0.757205141,10.05547,10,10
568592.783,804,-7.141575093,3.783331023,3.228627608,0.75711203,10.05547,10,10
568592.983,804,-7.140923014,3.782947513,3.228230451,0.757018897,10.05547,10,10
568593.183,804,-7.141575093,3.782564002,3.227834028,0.756925936,10.05547,10,10
568593.383,804,-7.141575093,3.782564002,3.227437666,0.756832989,10.05547,10,10
568593.388,804,-7.37175917,3.780454694,3.227427427,0.756830588,10.05547,10,10
568593.583,804,-7.448704556,3.779112408,3.227024704,0.75673615,10.05547,10,10
568593.783,804,-7.457833669,3.778728897,3.226610585,0.756639039,10.05547,10,10
568593.983,804,-7.459137828,3.778345387,3.226196253,0.756541878,10.05547,10,10
568594.183,804,-7.459137828,3.777961876,3.225780986,0.756444498,10.05547,10,10
568594.383,804,-7.459137828,3.777770121,3.225367468,0.756347528,10.05547,10,10
568594.583,804,-7.459789908,3.77738661,3.224952568,0.756250235,10.05547,10,10
568594.783,804,-7.459789908,3.777194855,3.22453857,0.756153152,10.05547,10,10
568594.983,804,-7.459789908,3.776811345,3.224123899,0.756055912,10.05547,10,10
568595.183,804,-7.459789908,3.776619589,3.223709243,0.755958675,10.05547,10,10
568595.383,804,-7.459789908,3.776236079,3.223294549,0.75586143,10.05547,10,10
568595.583,804,-7.459789908,3.776044324,3.222880779,0.755764401,10.05547,10,10
568595.783,804,-7.459789908,3.775852568,3.222466129,0.755667165,10.05547,10,10
568595.983,804,-7.459789908,3.775469058,3.222051178,0.75556986,10.05547,10,10
568596.183,804,-7.459789908,3.775277303,3.221637363,0.75547282,10.05547,10,10
568596.383,804,-7.459789908,3.775085547,3.2212227,0.755375582,10.05547,10,10
568596.583,804,-7.459789908,3.774702037,3.220808077,0.755278353,10.05547,10,10
568596.783,804,-7.459789908,3.774510282,3.220393962,0.755181243,10.05547,10,10
568596.983,804,-7.459789908,3.774318526,3.219979859,0.755084136,10.05547,10,10
568597.183,804,-7.459789908,3.774126771,3.219565234,0.754986906,10.05547,10,10
568597.383,804,-7.459789908,3.773935016,3.219151019,0.754889773,10.05547,10,10
568597.388,804,-7.848429312,3.770483422,3.219140119,0.754887217,10.05547,10,10
568597.583,804,-7.929287175,3.768757624,3.218711399,0.754786683,10.05547,10,10
568597.783,804,-7.938416288,3.768374114,3.218270536,0.7546833,10.05547,10,10
568597.983,804,-7.939068368,3.767798848,3.217829439,0.754579863,10.05547,10,10
568598.183,804,-7.939068368,3.767415338,3.217388493,0.754476462,10.05547,10,10
568598.383,804,-7.939068368,3.767223582,3.21694742,0.75437303,10.05547,10,10
568598.583,804,-7.939720447,3.766840072,3.216506147,0.754269552,10.05547,10,10
568598.783,804,-7.939720447,3.766456561,3.216065243,0.75416616,10.05547,10,10
568598.983,804,-7.939720447,3.766264806,3.215623743,0.754062628,10.05547,10,10
568599.183,804,-7.939720447,3.766073051,3.215182714,0.753959207,10.05547,10,10
568599.383,804,-7.939720447,3.765497785,3.214741861,0.753855827,10.05547,10,10
568599.583,804,-7.939720447,3.76530603,3.214300855,0.753752411,10.05547,10,10
568599.783,804,-7.939720447,3.765114275,3.213858777,0.753648744,10.05547,10,10
568599.983,804,-7.939720447,3.764730764,3.213418654,0.753545536,10.05547,10,10
568600.183,804,-7.939720447,3.764539009,3.212977433,0.75344207,10.05547,10,10
568600.383,804,-7.939720447,3.764347254,3.212536123,0.753338583,10.05547,10,10
568600.583,804,-7.939720447,3.763963743,3.212094543,0.753235032,10.05547,,
568600.783,804,-7.939720447,3.763771988,3.211653609,0.753131633,10.05547,,
568600.983,804,-7.939720447,3.763580233,3.211212709,0.753028242,10.05547,,
568601.183,804,-7.939720447,3.763388477,3.210771483,0.752924775,10.05547,10,10
568601.383,804,-7.939720447,3.763004967,3.21033098,0.752821477,10.05547,10,10
568601.385,804,-8.37335334,3.759553372,3.210325807,0.752820264,10.05547,10,10
568601.583,804,-8.450298725,3.75763582,3.209862385,0.752711592,10.05547,10,10
568601.783,804,-8.459427838,3.757060554,3.209392687,0.752601448,10.05547,10,10
568601.983,804,-8.459427838,3.756677044,3.208921406,0.752490933,10.05547,10,10
568602.183,804,-8.460079918,3.756293533,3.208452712,0.752381024,10.05547,10,10
568602.383,804,-8.460079918,3.755910023,3.20798249,0.752270757,10.05547,10,10
568602.583,804,-8.460079918,3.755718267,3.20751239,0.752160519,10.05547,10,10
568602.783,804,-8.460079918,3.755334757,3.207042647,0.752050364,10.05547,10,10
568602.983,804,-8.460079918,3.754951247,3.206572724,0.751940168,10.05547,10,10
568603.183,804,-8.459427838,3.754759491,3.206102702,0.751829948,10.05547,10,10
568603.383,804,-8.459427838,3.754375981,3.205631901,0.751719545,10.05547,10,10
568603.583,804,-8.460079918,3.75399247,3.205162365,0.751609439,10.05547,10,10
